1529;2018-05-10
1638;2018-05-09
1612;2018-05-08
1655;2018-05-07
1766;2018-05-06
1752;2018-05-05
1517;2018-05-04
1512;2018-05-03
1459;2018-05-02
1351;2018-05-01
1350;2018-04-30
1440;2018-04-29
1396;2018-04-28
1338;2018-04-27
1420;2018-04-26
1285;2018-04-25
1426;2018-04-24
1432;2018-04-23
1201;2018-04-22
1155;2018-04-21
1128;2018-04-20
969;2018-04-19
889;2018-04-18
758;2018-04-17
766;2018-04-16
781;2018-04-15
739;2018-04-14
738;2018-04-13
734;2018-04-12
667;2018-04-11
